review_id,review_text,true_sentiment,predicted_sentiment,confidence,aspects,num_aspects,battery_sentiment,battery_confidence,performance_sentiment,performance_confidence,design_sentiment,design_confidence,audio_sentiment,audio_confidence,durability_sentiment,durability_confidence,camera_sentiment,camera_confidence,screen_sentiment,screen_confidence,price_sentiment,price_confidence,signal_sentiment,signal_confidence,storage_sentiment,storage_confidence
6319,"with a beautiful 6.3"" screen size, super sharp camera and wickedly fast processor, the note 8 honestly deserves to be named the ""phone of the year"".",Positive,Positive,0.9977251887321472,"['screen', 'camera', 'performance', 'design']",4,,,Positive,0.9979156851768494,Positive,0.9975111484527588,,,,,Positive,0.9979156851768494,Positive,0.9979156851768494,,,,,,
6320,"i have had this phone for a few months, and i love it!",Positive,Positive,0.9982031583786011,[],0,,,,,,,,,,,,,,,,,,,,
6321,family member’s iphone 6s was having some trouble (inconsistently) with it recognizing an invisible headphone that wasn’t inserted in its earphone jack. this could explain why apple removed the jack i,Positive,Positive,0.981793999671936,"['battery', 'price', 'audio', 'signal', 'storage']",5,Positive,0.9677411913871765,,,,,Positive,0.6556918621063232,,,,,,,Positive,0.899500846862793,Positive,0.929131805896759,Positive,0.9509993195533752
6322,the phone has great battery life but the sound quality is terrible for anyone on the other end. i tried calling myself on another line and you can only hear if the phone is within about 8-12 inches of,Negative,Negative,0.9675612449645996,"['battery', 'camera', 'audio', 'durability']",4,Negative,0.5926970839500427,,,,,Negative,0.940449595451355,Negative,0.5926970839500427,Negative,0.5926970839500427,,,,,,,,
6323,purchased a refurbished like new device from sfl mobile. i have had it for over week and it looks perfect and works flawlessly. i only gave 4 stars because for some reason it came with a samsung usb a,Positive,Positive,0.9971377849578857,"['battery', 'performance', 'design']",3,Positive,0.6943138837814331,Positive,0.9987932443618774,Positive,0.9987932443618774,,,,,,,,,,,,,,
6324,glass screen shattered already. just a small drop on the floor and the glass is almost comp!etely shattered. have had motorolas before and never been so easily broken.,Negative,Negative,0.9877440333366394,"['screen', 'durability', 'signal']",3,,,,,,,,,Negative,0.9818172454833984,,,Negative,0.9806724190711975,,,Negative,0.5620388388633728,,
6325,it is wonderful to get it early and it nice to have it place nicely too thanks,Positive,Positive,0.9970560073852539,[],0,,,,,,,,,,,,,,,,,,,,
6326,it is not unlocked,Negative,Negative,0.9893219470977783,[],0,,,,,,,,,,,,,,,,,,,,
6327,way too expensive.,Negative,Negative,0.9929589033126831,['price'],1,,,,,,,,,,,,,,,Negative,0.9923744797706604,,,,
6328,"minor scratch. the real problem is that it comes with a charger from no brand. if you are coming from iphone, you probably need to buy a charger.",Negative,Neutral,0.8367141485214233,"['battery', 'durability']",2,Neutral,0.7590829133987427,,,,,,,Neutral,0.8081770539283752,,,,,,,,,,
6329,like the phone alot but unlocked doesnt mean all features will function correctly if it isnt used on the originating carriers service so that sucks a little but like the phone itself alot just wish it,Positive,Positive,0.982636570930481,"['signal', 'storage']",2,,,,,,,,,,,,,,,,,Positive,0.9460225701332092,Positive,0.9460225701332092
6330,"this phone has performed very well for my needs. i was in need of a premature trade in as my iphone went out of commission, and i am very happy with this choice. the battery lasts me all day, sometime",Positive,Positive,0.99859219789505,['battery'],1,Positive,0.9925536513328552,,,,,,,,,,,,,,,,,,
6331,"edit 3/04/2018 i have added a screenshot from engineering mode showing what bands this phone uses. these screenshots are from the phone shipped and sold by amazon. this is a great phone, especially fo",Positive,Positive,0.9933604598045349,"['battery', 'design', 'price']",3,Positive,0.9960340857505798,,,Positive,0.9975649118423462,,,,,,,,,Positive,0.9961372017860413,,,,
6332,"if you like samsung just buy it! do not even think about it. i was not sure about buying this mobile phone, but now after 3 weeks having it in my hands its just the best cellphone ever!",Positive,Positive,0.9983620047569275,[],0,,,,,,,,,,,,,,,,,,,,
6333,"i purchased this refurbished phone from certifieddeals. i had an issue with the phone and certifieddeals jumped on the case, immediately sent me a voucher to send it back and once it was on the way th",Positive,Positive,0.998428463935852,"['performance', 'price', 'durability', 'signal']",4,,,Positive,0.9983672499656677,,,,,Negative,0.9746253490447998,,,,,Positive,0.9987837672233582,Positive,0.9987837672233582,,
6334,"this phone was bought as a replacement recently. originally there were numerous apps suddenly closing, but the majority were cleared out once the system was reset with a clean restart instead of a com",Negative,Positive,0.953060507774353,"['performance', 'design', 'storage']",3,,,Positive,0.865745484828949,Positive,0.9687898755073547,,,,,,,,,,,,,Positive,0.865745484828949
6335,excelente teléfono rápido y las fotos son excelentes lo recomiendo,Positive,Positive,0.9988853335380554,[],0,,,,,,,,,,,,,,,,,,,,
6336,sony mobile are very insteresting. sony xperia xa ultra is best in both camera and music.the design of phone is fabulous.it looks pretty and graphics and performance is excellent.,Positive,Positive,0.9979693293571472,"['screen', 'camera', 'performance', 'design', 'audio']",5,,,Positive,0.9969125986099243,Positive,0.9980546236038208,Positive,0.9945003986358643,,,Positive,0.9945003986358643,Positive,0.9969125986099243,,,,,,
6337,"es lo que estábamos buscando, todo perfecto",Positive,Positive,0.9986762404441833,[],0,,,,,,,,,,,,,,,,,,,,
6338,"this cell takes great photos and videos, the sound on this phone is very loud and clear. so many great features is worth every penny. i got this smartphone with my cellular service claro in p.r. and i",Positive,Positive,0.9986047148704529,"['screen', 'camera', 'price', 'audio', 'durability', 'signal']",6,,,,,,,Positive,0.9976517558097839,Positive,0.9980783462524414,Positive,0.9984951019287109,Positive,0.9976517558097839,Positive,0.9982757568359375,Positive,0.812461793422699,,
6339,my video call hd does not work on this phone,Negative,Negative,0.8620098829269409,"['camera', 'performance']",2,,,Negative,0.8620098829269409,,,,,,,Negative,0.8620098829269409,,,,,,,,
6340,this phone does everything i need it to do. lots of new features and upgrades. no need to spend $$$,Positive,Positive,0.9985706806182861,['price'],1,,,,,,,,,,,,,,,Positive,0.9894322156906128,,,,
6341,almost perfect condition. home button was a little worn and the battery is not at it is best from being over charged. however $20 for a new battery and $300 for a $700 phone? deal lol.,Positive,Positive,0.9936087131500244,"['battery', 'price']",2,Neutral,0.6245853900909424,,,,,,,,,,,,,Positive,0.9899224638938904,,,,
6342,"factory defect, front screen turned blue after 48 hours.",Negative,Negative,0.9946112632751465,"['battery', 'screen']",2,Negative,0.9917680025100708,,,,,,,,,,,Negative,0.9917680025100708,,,,,,
6343,fast. slightly too heavy.,Positive,Positive,0.9916850328445435,"['performance', 'design']",2,,,Positive,0.9977450966835022,Positive,0.8975814580917358,,,,,,,,,,,,,,
6344,not horrible for a low end phone but many complaints right out of the box. bought this phone about 6 months ago and keep hitting more and more disappointments. too many apps come with the phone and ar,Negative,Negative,0.9063941240310669,"['battery', 'screen', 'performance', 'signal', 'storage']",5,Neutral,0.6345609426498413,Negative,0.7013630867004395,,,,,,,,,Negative,0.9902846217155457,,,Negative,0.5132490396499634,Negative,0.8813744187355042
6345,once i turned it on it worked like magic! and it is been working great since! i really like it and it is a cool phone! my only problem is the battery lowers a bit when you use it but it makes sense re,Positive,Positive,0.9987044334411621,['battery'],1,Negative,0.984992265701294,,,,,,,,,,,,,,,,,,
6346,great value at a low price point,Positive,Positive,0.9953688979148865,['price'],1,,,,,,,,,,,,,,,Positive,0.9953688979148865,,,,
6347,it no longer charges. tech support was another indian call center and i could not understand anything they said to me. unhelpful. i will try amazon's support and update review. phones not even a year ,Negative,Negative,0.9902593493461609,['design'],1,,,,,Negative,0.993833065032959,,,,,,,,,,,,,,
6348,"i have seen the nokia 7.1 still listed on ""best value"" lists for unlocked cell phones (as of august 2019). but i have only had reason to notice that because i am needing to replace the 7.1 i have had ",Negative,Positive,0.9790480732917786,"['battery', 'design', 'price', 'durability', 'signal']",5,Negative,0.5335395932197571,,,Positive,0.9352630376815796,,,Positive,0.984053909778595,,,,,Positive,0.9910920262336731,Negative,0.9936946034431458,,
6349,trying to contact the seller. phone does not take charge.,Negative,Negative,0.9900956153869629,['battery'],1,Negative,0.9759072661399841,,,,,,,,,,,,,,,,,,
6350,so far i have not had any trouble out of the phone. arrived on time. i definitely recommend,Positive,Positive,0.9989638328552246,[],0,,,,,,,,,,,,,,,,,,,,
6351,paying almost 900 dollars for a phone and then some for a case you would think it would not break. my screen has shattered twice now. i have never broken a phone before in my life. i have never droppe,Negative,Negative,0.993474543094635,"['battery', 'screen', 'price', 'durability']",4,Negative,0.47248339653015137,,,,,,,Negative,0.9930850267410278,,,Negative,0.9706041812896729,Negative,0.9759698510169983,,,,
6352,would not even recognize my t mobile sim card.,Negative,Negative,0.9664611220359802,[],0,,,,,,,,,,,,,,,,,,,,
6353,"update: i noticed that the reception is also getting very poor. people try to call me and i dont get the ring notification, directly voicemails. i tried using it without the case, but there was no imp",Negative,Neutral,0.6030802130699158,"['battery', 'screen', 'performance', 'price', 'audio', 'durability', 'signal']",7,Negative,0.5923874378204346,Neutral,0.990810751914978,,,Negative,0.8322427868843079,Negative,0.8580516576766968,,,Negative,0.4971820116043091,Neutral,0.8827415108680725,Negative,0.8040111660957336,,
6354,very good product good price,Positive,Positive,0.9981860518455505,['price'],1,,,,,,,,,,,,,,,Positive,0.9981860518455505,,,,
6355,not a good phone the power button quit working!,Negative,Negative,0.9898271560668945,['battery'],1,Negative,0.9811656475067139,,,,,,,,,,,,,,,,,,
6356,short battery life. it must be recharged every 4 to 5 hours.,Negative,Negative,0.9738466739654541,['battery'],1,Negative,0.9371898174285889,,,,,,,,,,,,,,,,,,
6357,"ordered and returned 2 of these so far. one randomly rebooted and had dismal battery life. the other had an earpiece speaker that was barely audible at maximum volume during calls. seems like the ""cer",Negative,Negative,0.9770032167434692,"['battery', 'price', 'audio', 'signal']",4,Negative,0.9741528034210205,,,,,Negative,0.791049063205719,,,,,,,Positive,0.9976195693016052,Negative,0.791049063205719,,
6358,works very good.,Positive,Positive,0.9983593821525574,['performance'],1,,,Positive,0.9982518553733826,,,,,,,,,,,,,,,,
6359,switched from apple to this samsung note 9. this thing is the s***. compatible with all carriers. i have verizon. popped sim card out of iphone and placed in note. worked immediately. this phone is ev,Positive,Positive,0.9989607334136963,['screen'],1,,,,,,,,,,,,,Positive,0.993740975856781,,,,,,
6360,much cheaper than what i would have paid with sprint. i did not have any problems getting it activated at the sprint store and i love this phone.,Positive,Positive,0.9983084201812744,"['price', 'storage']",2,,,,,,,,,,,,,,,Positive,0.991715133190155,,,Positive,0.9986611604690552
6361,"great phone when it works, but multiple pixel phones ive had have issues with random reboots.",Neutral,Positive,0.8177977800369263,"['screen', 'performance']",2,,,Positive,0.8568094968795776,,,,,,,,,Positive,0.8568094968795776,,,,,,
6362,i am pleased thus far. i am not techy. so i am slow to learn to use this phone. it takes beautiful photos. it has an easy to view screen. size is slim and convenient. it meets my needs,Positive,Positive,0.9880698323249817,"['screen', 'camera', 'performance', 'design']",4,,,Neutral,0.6553642153739929,Positive,0.996601939201355,,,,,Positive,0.996936559677124,Positive,0.9954429864883423,,,,,,
6363,phone starting to act up when powering back up not sure why,Neutral,Neutral,0.7245359420776367,[],0,,,,,,,,,,,,,,,,,,,,
6364,"the phone had a faulty headphone jack and was in a clear silicone case, which was my first clue that it was a used phone. the picture showed a stylus, and there was a space for it in the box but it wa",Negative,Negative,0.9929797053337097,"['screen', 'camera', 'audio', 'durability', 'signal', 'storage']",6,,,,,,,Negative,0.993280827999115,Negative,0.993280827999115,Negative,0.800877571105957,Negative,0.993280827999115,,,Negative,0.9882873892784119,Negative,0.800877571105957
